Area,Domain,Process ID,Process,Practice ID,Practice Name,Activity
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.04,Manage user identity and logical access.,"3. Authenticate all access to information assets based on their security classification, co-ordinating with business units that manage authentication within applications used in business processes to ensure that authentication controls have been properly administered."
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.04,Manage user identity and logical access.,"4. Administer all changes to access rights (creation, modifications and deletions) to take effect at the appropriate time based only on approved and documented transactions authorised by designated management individuals."
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.04,Manage user identity and logical access.,5. Segregate and manage privileged user accounts.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.04,Manage user identity and logical access.,6. Perform regular management review of all accounts and related privileges.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.04,Manage user identity and logical access.,"7. Ensure that all users (internal, external and temporary) and their activity on IT systems (business application, IT infrastructure, system operations, development and maintenance) are uniquely identifiable. Uniquely identify all information processing activities by user."
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.04,Manage user identity and logical access.,8. Maintain an audit trail of access to information classified as highly sensitive.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.05,Manage physical access to IT assets.,"1. Manage the requesting and granting of access to the computing facilities. Formal access requests are to be completed and authorised by management of the IT site, and the request records retained. The forms should specifically identify the areas to which the individual is granted access."
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.05,Manage physical access to IT assets.,"2. Ensure that access profiles remain current. Base access to IT sites (server rooms, buildings, areas or zones) on job function and responsibilities."
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.05,Manage physical access to IT assets.,"3. Log and monitor all entry points to IT sites. Register all visitors, including contractors and vendors, to the site."
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.05,Manage physical access to IT assets.,4. Instruct all personnel to display visible identification at all times. Prevent the issuance of identity cards or badges without proper authorisation.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.05,Manage physical access to IT assets.,"5. Require visitors to be escorted at all times while on-site. If an unaccompanied, unfamiliar individual who is not wearing staff identification is identified, alert security personnel."
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.05,Manage physical access to IT assets.,"6. Restrict access to sensitive IT sites by establishing perimeter restrictions, such as fences, walls, and security devices on interior and exterior doors. Ensure that the devices record entry and trigger an alarm in the event of unauthorised access. Examples of such devices include badges or key cards, keypads, closed-circuit television and biometric scanners."
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.05,Manage physical access to IT assets.,7. Conduct regular physical security awareness training.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.06,Manage sensitive documents and output devices.,"1. Establish procedures to govern the receipt, use, removal and disposal of special forms and output devices into, within and out of the enterprise."
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.06,Manage sensitive documents and output devices.,"2. Assign access privileges to sensitive documents and output devices based on the least-privilege principle, balancing risk and business requirements."
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.06,Manage sensitive documents and output devices.,"3. Establish an inventory of sensitive documents and output devices, and conduct regular reconciliations."
